0.09500;3.369;-4.072
0.09520;3.371;-4.071
0.09540;3.372;-4.070
0.09580;3.375;-4.069
0.09620;3.378;-4.067
0.09660;3.381;-4.066
0.09700;3.383;-4.065
0.09740;3.386;-4.063
0.09800;3.389;-4.062
0.09820;3.390;-4.061
0.09860;3.392;-4.060
0.09920;3.394;-4.058
0.10000;3.397;-4.056
0.10140;3.400;-4.052
0.10180;3.400;-4.051
0.10580;3.397;-4.042
0.10640;3.396;-4.041
0.10680;3.394;-4.040
0.10760;3.392;-4.039
0.10840;3.388;-4.037
0.10920;3.385;-4.035
0.10980;3.382;-4.034
0.11040;3.379;-4.033
0.11100;3.376;-4.032
0.11140;3.373;-4.032
0.11180;3.371;-4.031
0.11200;3.370;-4.031
0.11260;3.367;-4.030
0.11300;3.364;-4.029
0.11340;3.361;-4.029
0.11400;3.358;-4.028
0.11440;3.355;-4.027
0.11480;3.352;-4.026
0.11520;3.350;-4.026
0.11560;3.347;-4.025
0.11600;3.344;-4.025
0.11640;3.341;-4.024
0.11680;3.338;-4.024
0.11720;3.335;-4.023
0.11760;3.332;-4.022
0.11800;3.329;-4.022
0.11840;3.326;-4.021
0.11860;3.324;-4.021
0.11880;3.323;-4.021
0.11920;3.319;-4.020
0.11960;3.316;-4.020
0.12000;3.313;-4.019
0.12040;3.310;-4.019
0.12080;3.306;-4.019
0.12120;3.304;-4.018
0.12160;3.300;-4.018
0.12200;3.297;-4.017
0.12240;3.293;-4.017
0.12280;3.290;-4.016
0.12320;3.287;-4.016
0.12360;3.284;-4.016
0.12400;3.281;-4.015
0.12440;3.277;-4.015
0.12480;3.274;-4.014
0.12520;3.271;-4.014
0.12560;3.268;-4.014
0.12600;3.264;-4.013
0.12640;3.261;-4.013
0.12680;3.258;-4.013
0.12720;3.255;-4.012
0.12760;3.251;-4.012
0.12800;3.248;-4.012
0.12840;3.245;-4.011
0.12880;3.242;-4.011
0.12900;3.241;-4.011
0.12920;3.239;-4.011
0.12960;3.236;-4.011
0.13000;3.232;-4.010
0.13040;3.229;-4.010
0.13080;3.226;-4.010
0.13120;3.223;-4.010
0.13160;3.220;-4.009
0.13200;3.217;-4.009
0.13240;3.214;-4.009
0.13280;3.211;-4.009
0.13320;3.208;-4.008
0.13360;3.205;-4.008
0.13400;3.203;-4.008
0.13440;3.200;-4.008
0.13480;3.197;-4.008
0.13520;3.194;-4.007
0.13560;3.191;-4.007
0.13600;3.188;-4.007
0.13640;3.186;-4.007
0.13700;3.182;-4.007
0.13740;3.180;-4.006
0.13780;3.177;-4.006
0.13820;3.174;-4.006
0.13860;3.171;-4.006
0.13900;3.169;-4.006
0.13960;3.165;-4.005
0.14000;3.163;-4.005
0.14060;3.159;-4.005
0.14100;3.157;-4.005
0.14160;3.153;-4.005
0.14220;3.150;-4.005
0.14280;3.146;-4.005
0.14340;3.144;-4.004
0.14400;3.140;-4.004
0.14460;3.138;-4.004
0.14520;3.134;-4.004
0.14580;3.131;-4.004
0.14640;3.129;-4.004
0.14700;3.125;-4.003
0.14760;3.123;-4.003
0.14840;3.119;-4.003
0.14900;3.117;-4.003
0.14980;3.114;-4.003
0.15040;3.111;-4.003
0.15120;3.108;-4.002
0.15180;3.106;-4.002
0.15260;3.103;-4.002
0.15340;3.100;-4.002
0.15420;3.098;-4.002
0.15500;3.095;-4.002
0.15600;3.092;-4.001
0.15680;3.089;-4.001
0.15700;3.089;-4.001
0.15780;3.087;-4.001
0.15900;3.084;-4.001
0.16000;3.081;-4.001
0.16120;3.079;-4.001
0.16260;3.076;-4.001
0.16400;3.073;-4.000
0.16540;3.070;-4.000
0.16720;3.068;-4.000
0.16880;3.065;-4.000
0.17060;3.062;-4.000
0.17280;3.060;-4.000
0.17520;3.057;-4.000
0.17780;3.054;-4.000
0.18020;3.052;-4.000
0.18300;3.049;-3.999
0.18580;3.046;-3.999
0.18880;3.043;-3.999
0.19140;3.041;-3.999
0.19420;3.038;-3.999
0.19680;3.035;-3.999
0.19940;3.033;-3.999
0.20200;3.030;-3.999
0.20460;3.027;-3.999
0.20680;3.024;-3.999
0.20920;3.022;-3.999
0.21140;3.019;-3.999
0.21380;3.016;-3.999
0.21600;3.014;-3.999
0.21820;3.011;-3.999
0.22040;3.008;-3.999
0.22260;3.005;-3.999
0.22480;3.003;-3.999
0.22700;3.000;-3.999
0.22920;2.997;-3.999
0.23140;2.995;-3.999
0.23380;2.992;-3.999
0.23600;2.989;-3.999
0.23840;2.986;-3.999
0.24060;2.984;-3.999
0.24300;2.981;-3.999
0.24560;2.978;-3.999
0.24820;2.976;-3.999
0.25060;2.973;-3.999
0.25340;2.970;-3.999
0.25600;2.967;-3.999
0.25880;2.965;-3.999
0.26180;2.962;-3.999
0.26480;2.959;-3.999
0.26800;2.957;-3.999
0.27140;2.954;-3.999
0.27480;2.951;-3.999
0.27820;2.949;-3.999
0.28200;2.946;-3.999
0.28580;2.943;-3.999
0.28980;2.940;-3.999
0.29400;2.938;-3.999
0.29820;2.935;-3.999
0.30260;2.932;-3.999
0.30700;2.930;-3.999
0.31160;2.927;-3.999
0.31620;2.924;-3.999
0.32100;2.921;-4.000
0.32600;2.919;-4.000
0.33120;2.916;-3.999
0.33640;2.913;-3.999
0.34180;2.911;-3.999
0.34760;2.908;-3.999
0.35320;2.905;-3.999
0.35940;2.902;-4.000
0.36580;2.900;-3.999
0.37260;2.897;-3.999
0.37940;2.894;-4.000
0.38660;2.892;-4.000
0.39360;2.889;-4.000
0.40080;2.886;-4.000
0.40800;2.883;-4.000
